Timestamp,CPU Usage (%),Memory Usage (%),Disk Usage (%),Bytes Sent,Bytes Received
2024-11-29 21:31:23.525000,0.0,44.1,19.5,47815595,4555922882
2024-11-29 21:31:24.531000,0.0,44.1,19.5,47815595,4555923027
2024-11-29 21:31:25.536000,0.0,44.1,19.5,47815595,4555923166
2024-11-29 21:31:26.541000,0.0,44.1,19.5,47815703,4555923166
2024-11-29 21:31:27.547000,0.0,44.1,19.5,47815703,4555923375
2024-11-29 21:31:28.552000,0.0,44.1,19.5,47815703,4555923500
2024-11-29 21:31:29.558000,0.0,44.1,19.5,47815703,4555943744
2024-11-29 21:31:30.563000,0.0,44.1,19.5,47815703,4555943947
2024-11-29 21:31:31.568000,0.0,44.1,19.5,47815703,4555944011
2024-11-29 21:31:32.574000,0.0,44.1,19.5,47815703,4555944011
2024-11-29 21:31:33.579000,0.0,44.1,19.5,47815703,4555944345
2024-11-29 21:31:34.585000,0.0,44.1,19.5,47815703,4555944345
2024-11-29 21:31:35.590000,0.0,44.1,19.5,47815703,4555944409
2024-11-29 21:31:36.596000,0.0,44.1,19.5,47815703,4555944490
2024-11-29 21:31:37.601000,4.7,44.1,19.5,47815703,4555944682
2024-11-29 21:31:38.607000,0.0,44.1,19.5,47815703,4555944807
2024-11-29 21:31:39.613000,0.0,44.1,19.5,47815703,4555944952
2024-11-29 21:31:40.618000,0.8,44.1,19.5,47815703,4555944952
2024-11-29 21:31:41.623000,0.0,44.1,19.5,47815703,4555945016
2024-11-29 21:31:42.629000,0.0,44.1,19.5,47815757,4555945097
2024-11-29 21:31:43.634000,0.0,44.1,19.5,47815811,4555945286
2024-11-29 21:31:44.639000,0.0,44.1,19.5,47815811,4555945286
2024-11-29 21:31:45.644000,0.0,44.1,19.5,47815865,4555945431
2024-11-29 21:31:46.650000,0.0,44.1,19.5,47815865,4555945431
2024-11-29 21:31:47.656000,0.0,44.1,19.5,47815865,4555945495
2024-11-29 21:31:48.661000,0.0,44.1,19.5,47815865,4555950985
2024-11-29 21:31:49.667000,0.0,44.1,19.5,47815865,4555952367
2024-11-29 21:31:50.672000,0.8,44.1,19.5,47815865,4555953649
2024-11-29 21:31:51.677000,0.0,44.1,19.5,47815865,4555954810
2024-11-29 21:31:52.682000,2.3,44.1,19.5,47815865,4555954810
2024-11-29 21:31:53.688000,0.0,44.1,19.5,47815865,4555954999
2024-11-29 21:31:54.693000,0.0,44.1,19.5,47815865,4555955080
2024-11-29 21:31:55.698000,0.0,44.1,19.5,47815865,4555955144
2024-11-29 21:31:56.703000,0.0,44.1,19.5,47815865,4555955144
2024-11-29 21:31:57.709000,0.0,44.1,19.5,47815865,4555955353
2024-11-29 21:31:58.714000,0.0,44.1,19.5,47815865,4555955478
2024-11-29 21:31:59.719000,0.0,44.1,19.5,47815919,4555955542
2024-11-29 21:32:00.725000,0.0,44.1,19.5,47815973,4555955623
2024-11-29 21:32:01.729000,0.0,44.1,19.5,47816027,4555955687
2024-11-29 21:32:02.734000,0.0,44.1,19.5,47816027,4555955687
2024-11-29 21:32:03.740000,0.0,44.1,19.5,47816027,4555956021
2024-11-29 21:32:04.745000,0.0,44.1,19.5,47816027,4555956021
2024-11-29 21:32:05.750000,0.0,44.1,19.5,47816027,4555956085
2024-11-29 21:32:06.756000,0.0,44.1,19.5,47816027,4555956230
2024-11-29 21:32:07.762000,0.0,44.1,19.5,47816027,4555956294
2024-11-29 21:32:08.767000,0.0,44.1,19.5,47816027,4555956419
2024-11-29 21:32:09.772000,0.0,44.1,19.5,47816027,4555956564
2024-11-29 21:32:10.778000,0.0,44.1,19.5,47816027,4555956564
2024-11-29 21:32:11.783000,0.0,44.1,19.5,47816027,4555956628
2024-11-29 21:32:12.789000,0.0,44.1,19.5,47816027,4555956709
2024-11-29 21:32:13.794000,0.8,44.1,19.5,47816027,4555956984
2024-11-29 21:32:14.799000,0.0,44.1,19.5,47816027,4555956984
2024-11-29 21:32:15.804000,0.0,44.1,19.5,47816027,4555957129
2024-11-29 21:32:16.810000,0.0,44.1,19.5,47816027,4555957129
2024-11-29 21:32:17.815000,0.0,44.1,19.5,47816027,4555959663
2024-11-29 21:32:18.820000,0.0,44.1,19.5,47816081,4555960008
2024-11-29 21:32:19.826000,0.0,44.1,19.5,47816135,4555960158
2024-11-29 21:32:20.831000,0.0,44.1,19.5,47816135,4555960158
2024-11-29 21:32:21.836000,0.0,44.1,19.5,47816135,4555960303
2024-11-29 21:32:22.841000,0.0,44.1,19.5,47816135,4555960428
2024-11-29 21:32:23.846000,0.8,44.1,19.5,47816135,4555960492
2024-11-29 21:32:24.851000,0.0,44.1,19.5,47816135,4555960573
2024-11-29 21:32:25.857000,0.0,44.1,19.5,47816189,4555960712
2024-11-29 21:32:26.862000,0.0,44.1,19.5,47816189,4555960776
2024-11-29 21:32:27.868000,0.0,44.1,19.5,47816189,4555961046
2024-11-29 21:32:28.873000,0.0,44.1,19.5,47816189,4555961046
2024-11-29 21:32:29.878000,0.0,44.1,19.5,47816189,4555971870
2024-11-29 21:32:30.883000,0.0,44.1,19.5,47816189,4555972073
2024-11-29 21:32:31.888000,0.8,44.1,19.5,47816189,4555972137
2024-11-29 21:32:32.894000,0.0,44.1,19.5,47816189,4555972262
2024-11-29 21:32:33.899000,0.0,44.1,19.5,47816189,4555972471
2024-11-29 21:32:34.904000,0.0,44.1,19.5,47816189,4555972471
2024-11-29 21:32:35.910000,0.0,44.1,19.5,47816189,4555972535
2024-11-29 21:32:36.916000,0.0,44.1,19.5,47816189,4555972680
2024-11-29 21:32:37.921000,0.0,44.1,19.5,47816243,4555972933
2024-11-29 21:32:38.926000,0.0,44.1,19.5,47816297,4555972933
2024-11-29 21:32:39.931000,0.0,44.1,19.5,47816297,4555973078
2024-11-29 21:32:40.937000,0.0,44.1,19.5,47816351,4555973078
2024-11-29 21:32:41.942000,0.0,44.1,19.5,47816351,4555973142
2024-11-29 21:32:42.947000,0.0,44.1,19.5,47816351,4555976226
2024-11-29 21:32:43.953000,0.0,44.1,19.5,47816351,4555976290
2024-11-29 21:32:44.958000,0.0,44.1,19.5,47816459,4555976354
2024-11-29 21:32:45.963000,0.0,44.1,19.5,47816459,4555976719
2024-11-29 21:32:46.968000,0.0,44.1,19.5,47816459,4555976939
2024-11-29 21:32:47.973000,0.0,44.1,19.5,47816459,4555977348
2024-11-29 21:32:48.979000,0.0,44.1,19.5,47816501,4555977713
2024-11-29 21:32:49.984000,0.0,44.1,19.5,47816501,4555977777
2024-11-29 21:32:50.989000,2.3,44.0,19.5,47816501,4555977777
2024-11-29 21:32:51.994000,0.0,44.0,19.5,47816501,4555977922
2024-11-29 21:32:52.999000,0.0,44.0,19.5,47816501,4555978047
2024-11-29 21:32:54.005000,0.0,44.0,19.5,47816501,4555978111
2024-11-29 21:32:55.010000,0.0,44.0,19.5,47816501,4555978192
2024-11-29 21:32:56.015000,0.0,44.0,19.5,47816501,4555978256
2024-11-29 21:32:57.020000,0.0,44.0,19.5,47816501,4555978256
2024-11-29 21:32:58.025000,0.0,44.0,19.5,47816555,4555978590
2024-11-29 21:32:59.031000,0.0,44.0,19.5,47816555,4555978590
2024-11-29 21:33:00.036000,0.0,44.0,19.5,47816555,4555978654
2024-11-29 21:33:01.041000,0.0,44.0,19.5,47816663,4555979453
2024-11-29 21:33:02.046000,0.0,44.0,19.5,47816663,4555980275
2024-11-29 21:33:03.051000,1.6,44.0,19.5,47816663,4555980864
2024-11-29 21:33:04.056000,0.0,44.0,19.5,47816663,4555981537
2024-11-29 21:33:05.062000,0.0,44.0,19.5,47816663,4555981627
2024-11-29 21:33:06.067000,0.0,44.0,19.5,47816663,4555981691
2024-11-29 21:33:07.073000,0.0,44.0,19.5,47816663,4555982146
2024-11-29 21:33:08.078000,0.0,44.0,19.5,47816663,4555982709
2024-11-29 21:33:09.083000,0.0,44.0,19.5,47816663,4555982709
2024-11-29 21:33:10.088000,0.0,44.0,19.5,47816663,4555982854
2024-11-29 21:33:11.094000,0.0,44.0,19.5,47816663,4555982854
2024-11-29 21:33:12.099000,0.0,44.0,19.5,47816663,4555982918
2024-11-29 21:33:13.104000,0.0,44.0,19.5,47816663,4555983210
2024-11-29 21:33:14.109000,0.0,44.0,19.5,47816663,4555983274
2024-11-29 21:33:15.114000,0.0,44.0,19.5,47816663,4555983338
2024-11-29 21:33:16.119000,0.0,44.0,19.5,47816663,4555984487
2024-11-29 21:33:17.124000,0.0,44.0,19.5,47816663,4555984641
2024-11-29 21:33:18.130000,0.0,44.0,19.5,47816663,4555985033
2024-11-29 21:33:19.135000,0.0,44.0,19.5,47816663,4555985114
2024-11-29 21:33:20.141000,0.0,44.0,19.5,47816717,4555985264
2024-11-29 21:33:21.146000,0.0,44.0,19.5,47816717,4555985484
2024-11-29 21:33:22.151000,0.0,43.9,19.5,47816717,4555985719
2024-11-29 21:33:23.156000,0.0,43.9,19.5,47816717,4555985998
2024-11-29 21:33:24.161000,0.0,43.9,19.5,47816717,4555987304
2024-11-29 21:33:25.166000,0.0,43.9,19.5,47816771,4555989054
2024-11-29 21:33:26.171000,0.0,43.9,19.5,47816771,4555989118
2024-11-29 21:33:27.176000,0.0,43.9,19.5,47816825,4555989182
2024-11-29 21:33:28.182000,0.0,43.9,19.5,47816825,4555993386
2024-11-29 21:33:29.186000,0.0,43.9,19.5,47816825,4556001100
2024-11-29 21:33:30.191000,0.0,43.9,19.5,47816825,4556006544
2024-11-29 21:33:31.197000,0.0,43.9,19.5,47816825,4556006747
2024-11-29 21:33:32.202000,0.0,43.9,19.5,47816825,4556007095
2024-11-29 21:33:33.207000,0.0,43.9,19.5,47816825,4556007220
2024-11-29 21:33:34.212000,0.0,43.9,19.5,47816825,4556007429
2024-11-29 21:33:35.217000,0.0,43.9,19.5,47816825,4556007429
2024-11-29 21:33:36.222000,0.0,43.9,19.5,47816825,4556007493
2024-11-29 21:33:37.227000,0.0,43.9,19.5,47816825,4556007638
2024-11-29 21:33:38.233000,0.0,43.9,19.5,47816825,4556007891
2024-11-29 21:33:39.238000,0.0,43.9,19.5,47816825,4556007891
2024-11-29 21:33:40.242000,0.0,43.9,19.5,47816879,4556008036
2024-11-29 21:33:41.248000,0.0,43.9,19.5,47816879,4556008036
2024-11-29 21:33:42.253000,0.0,43.9,19.5,47816933,4556008100
2024-11-29 21:33:43.258000,0.0,43.9,19.5,47816933,4556008306
2024-11-29 21:33:44.264000,0.0,43.9,19.5,47816933,4556008370
2024-11-29 21:33:45.268000,0.0,43.9,19.5,47816933,4556008370
2024-11-29 21:33:46.274000,0.0,43.9,19.5,47816987,4556008515
2024-11-29 21:33:47.279000,0.0,43.9,19.5,47816987,4556008515
